,TAKE,EQ,28.95,2056284.40,70656.00,,,,,,,,,,,,,,
,TAKSHEEL,EQ,12.50,785883.15,60842.00,,,,,,,,,,,,,,
,TALBROAUTO,EQ,40.90,69703.10,1703.00,,,,,,,,,,,,,,
,TALWALKARS,EQ,196.65,12069969.65,61370.00,,,,,,,,,,,,,,
,TANFACIND,EQ,17.00,765.00,45.00,,,,,,,,,,,,,,
,TANLA,EQ,5.70,488983.75,86636.00,,,,,,,,,,,,,,
,TANTIACONS,EQ,51.70,440809.95,8426.00,,,,,,,,,,,,,,
,TARAPUR,EQ,12.20,31374.55,2586.00,,,,,,,,,,,,,,
,TARMAT,BE,17.55,7020.00,400.00,,,,,,,,,,,,,,
,TATACOFFEE,EQ,1113.05,88790667.30,79752.00,,,,,,,,,,,,,,
,TATACOMM,EQ,236.65,14370771.75,60578.00,,,,,,,,,,,,,,
,TATAELXSI,EQ,220.60,3262830.95,14820.00,,,,,,,,,,,,,,
,TATAGLOBAL,EQ,168.80,293415452.40,1731275.00,,,,,,,,,,,,,,
,TATAINVEST,EQ,469.45,10753107.25,23260.00,,,,,,,,,,,,,,
,TATAMETALI,EQ,61.60,1066473.85,17296.00,,,,,,,,,,,,,,
,TATAMTRDVR,EQ,169.00,150594777.90,889441.00,,,,,,,,,,,,,,
,TATASPONGE,EQ,317.10,1026537.75,3217.00,,,,,,,,,,,,,,
,TBZ,EQ,218.80,84282868.15,393349.00,,,,,,,,,,,,,,
,TCFSL,N3,1067.00,311928.22,293.00,,,,,,,,,,,,,,
,TCFSL,N4,1502.75,795708.75,530.00,,,,,,,,,,,,,,
,TCI,EQ,66.10,1083004.75,16491.00,,,,,,,,,,,,,,
,TCIDEVELOP,EQ,155.00,71260.45,465.00,,,,,,,,,,,,,,
,TCIFINANCE,EQ,35.90,43506.50,1226.00,,,,,,,,,,,,,,
,TDPOWERSYS,EQ,219.95,1565788.25,7136.00,,,,,,,,,,,,,,
,TECHNO,EQ,205.95,76472607.20,368808.00,,,,,,,,,,,,,,
,TECHNOFAB,EQ,124.00,251095.65,2024.00,,,,,,,,,,,,,,
,TECPRO,EQ,157.20,4355830.70,27541.00,,,,,,,,,,,,,,
,TEXINFRA,EQ,35.40,2352851.65,66002.00,,,,,,,,,,,,,,
,TEXMOPIPES,EQ,9.40,270815.25,28230.00,,,,,,,,,,,,,,
,TEXRAIL,EQ,62.75,628340.25,9917.00,,,,,,,,,,,,,,
,TFCILTD,EQ,23.85,707010.05,29807.00,,,,,,,,,,,,,,
,TFL,EQ,9.65,9349.55,1087.00,,,,,,,,,,,,,,
,THANGAMAYL,EQ,301.95,24946549.90,83932.00,,,,,,,,,,,,,,
,THEBYKE,EQ,182.20,17745222.40,97480.00,,,,,,,,,,,,,,
,THEJO,SM,390.00,117000.00,300.00,,,,,,,,,,,,,,
,THEMISMED,EQ,116.80,951858.55,8468.00,,,,,,,,,,,,,,
,THERMAX,EQ,580.10,30589948.70,52258.00,,,,,,,,,,,,,,
,THINKSOFT,EQ,93.10,5683109.05,60581.00,,,,,,,,,,,,,,
,THIRUSUGAR,EQ,72.55,133108.55,1821.00,,,,,,,,,,,,,,
,THOMASCOOK,EQ,59.60,1848052.25,30938.00,,,,,,,,,,,,,,
,THOMASCOTT,BE,9.55,3294.75,345.00,,,,,,,,,,,,,,
,TI,EQ,69.30,153353948.75,2234180.00,,,,,,,,,,,,,,
,TIDEWATER,EQ,7760.20,1049342.50,135.00,,,,,,,,,,,,,,
,TIIL,BE,82.95,452160.80,5326.00,,,,,,,,,,,,,,
,TIJARIA,BE,7.25,29334.05,4002.00,,,,,,,,,,,,,,
,TIL,EQ,210.85,945359.50,4400.00,,,,,,,,,,,,,,
,TIMBOR,EQ,28.75,30000.30,1044.00,,,,,,,,,,,,,,
,TIMESGTY,EQ,17.65,882.50,50.00,,,,,,,,,,,,,,
,TIMETECHNO,EQ,46.65,408321.25,8800.00,,,,,,,,,,,,,,
,TIMKEN,EQ,203.70,11812403.75,58314.00,,,,,,,,,,,,,,
,TINPLATE,EQ,51.30,705655.20,13717.00,,,,,,,,,,,,,,
,TIPSINDLTD,EQ,72.20,1143648.85,16022.00,,,,,,,,,,,,,,
,TIRUMALCHM,EQ,113.00,2986172.35,26529.00,,,,,,,,,,,,,,
,TNPETRO,EQ,13.25,83105.35,6261.00,,,,,,,,,,,,,,
,TNPL,EQ,112.55,2282373.15,20291.00,,,,,,,,,,,,,,
,TNTELE,BE,3.65,2265.00,600.00,,,,,,,,,,,,,,
,TODAYS,EQ,3.20,16455.60,5107.00,,,,,,,,,,,,,,
,TOKYOPLAST,EQ,15.15,12875.05,857.00,,,,,,,,,,,,,,
,TORNTPHARM,EQ,666.75,13300103.85,19960.00,,,,,,,,,,,,,,
,TREEHOUSE,EQ,223.85,3973602.70,17672.00,,,,,,,,,,,,,,
,TRENT,EQ,1144.75,2750642.85,2395.00,,,,,,,,,,,,,,
,TRF,EQ,221.90,4328685.10,19430.00,,,,,,,,,,,,,,
,TRICOM,EQ,4.30,25822.10,5943.00,,,,,,,,,,,,,,
,TRIDENT,EQ,9.60,3400569.65,346052.00,,,,,,,,,,,,,,
,TRIGYN,BE,11.35,70496.90,6140.00,,,,,,,,,,,,,,
,TRIL,EQ,131.50,313418.95,2372.00,,,,,,,,,,,,,,
,TRITURBINE,EQ,53.95,622421.70,11318.00,,,,,,,,,,,,,,
,TRIVENI,EQ,20.95,7381952.40,349808.00,,,,,,,,,,,,,,
,TTKHEALTH,EQ,406.65,7487149.95,18312.00,,,,,,,,,,,,,,
,TTKPRESTIG,EQ,3325.25,98149317.85,29217.00,,,,,,,,,,,,,,
,TTL,EQ,25.70,1298840.35,52773.00,,,,,,,,,,,,,,
,TTML,EQ,11.10,5653152.05,507844.00,,,,,,,,,,,,,,
,TUBEINVEST,EQ,167.50,9577783.40,57279.00,,,,,,,,,,,,,,
,TULIP,EQ,41.20,24709425.30,602154.00,,,,,,,,,,,,,,
,TULSI,EQ,7.40,1337120.40,184284.00,,,,,,,,,,,,,,
,TULSYAN,EQ,36.50,8243.80,226.00,,,,,,,,,,,,,,
,TV18BRDCST,EQ,29.25,133532388.15,4590144.00,,,,,,,,,,,,,,
,TVSELECT,EQ,15.10,22168.15,1456.00,,,,,,,,,,,,,,
,TVSMOTOR,EQ,38.55,16938363.10,439777.00,,,,,,,,,,,,,,
,TVSSRICHAK,EQ,283.10,1321861.85,4600.00,,,,,,,,,,,,,,
,TVTODAY,EQ,77.25,8149909.10,105031.00,,,,,,,,,,,,,,
,TWILITAKA,BE,12.70,125296.20,9637.00,,,,,,,,,,,,,,
,TWL,EQ,332.90,4383682.70,13116.00,,,,,,,,,,,,,,
,UBENGG,EQ,38.35,5559325.15,141302.00,,,,,,,,,,,,,,
,UBHOLDINGS,EQ,129.05,330709987.60,2445879.00,,,,,,,,,,,,,,
,UBL,EQ,756.50,1312343356.90,1691149.00,,,,,,,,,,,,,,
,UCALFUEL,EQ,67.05,642344.65,9528.00,,,,,,,,,,,,,,
,UCOBANK,EQ,73.70,72952831.20,990666.00,,,,,,,,,,,,,,
,UFLEX,EQ,100.55,13721586.00,136161.00,,,,,,,,,,,,,,
,UGARSUGAR,EQ,13.75,186078.15,13555.00,,,,,,,,,,,,,,
,UMESLTD,EQ,9.05,55468.40,6064.00,,,,,,,,,,,,,,
,UNICHEMLAB,EQ,184.35,5038106.10,27516.00,,,,,,,,,,,,,,
,UNIENTER,EQ,23.75,124246.15,5269.00,,,,,,,,,,,,,,
,UNIPLY,EQ,8.55,17351.00,2103.00,,,,,,,,,,,,,,
,UNITECH,EQ,26.80,718797394.05,27198301.00,,,,,,,,,,,,,,
,UNITEDBNK,EQ,66.10,13592388.60,205701.00,,,,,,,,,,,,,,
,UNITEDTEA,EQ,165.00,27295.95,169.00,,,,,,,,,,,,,,
,UNITY,EQ,44.10,1876256.85,42644.00,,,,,,,,,,,,,,
,UNIVCABLES,EQ,42.80,160447.15,3711.00,,,,,,,,,,,,,,
,UPERGANGES,EQ,46.50,45905.40,972.00,,,,,,,,,,,,,,
,USHAMART,EQ,30.50,2726363.65,89625.00,,,,,,,,,,,,,,
,USHERAGRO,EQ,62.05,9847982.70,158233.00,,,,,,,,,,,,,,
,UTTAMSTL,EQ,61.45,868234.85,14095.00,,,,,,,,,,,,,,
,UTTAMSUGAR,EQ,23.20,347632.40,14900.00,,,,,,,,,,,,,,
,V2RETAIL,EQ,11.25,43696.70,3928.00,,,,,,,,,,,,,,
,VADILALIND,EQ,221.15,21056090.60,95184.00,,,,,,,,,,,,,,
,VAIBHAVGEM,EQ,88.05,3988405.85,45156.00,,,,,,,,,,,,,,
,VAKRANSOFT,EQ,55.05,22335050.80,404804.00,,,,,,,,,,,,,,
,VALECHAENG,EQ,56.05,843399.10,14967.00,,,,,,,,,,,,,,
,VALUEIND,EQ,11.10,17800.55,1625.00,,,,,,,,,,,,,,
,VARDHACRLC,EQ,11.50,96985.35,8451.00,,,,,,,,,,,,,,
,VARDMNPOLY,BE,64.55,393885.85,6045.00,,,,,,,,,,,,,,
,VARUN,EQ,24.20,1560196.05,63657.00,,,,,,,,,,,,,,
,VARUNSHIP,EQ,15.75,936187.90,59385.00,,,,,,,,,,,,,,
,VASCONEQ,BE,48.15,44984.25,920.00,,,,,,,,,,,,,,
,VASWANI,EQ,4.15,13419.85,3234.00,,,,,,,,,,,,,,
,VENKEYS,EQ,460.65,18959044.55,40555.00,,,,,,,,,,,,,,
,VENUSREM,EQ,281.75,8427521.35,29709.00,,,,,,,,,,,,,,
,VESUVIUS,EQ,347.45,1228718.30,3545.00,,,,,,,,,,,,,,
,VGUARD,EQ,480.05,90765739.00,189515.00,,,,,,,,,,,,,,
,VHL,EQ,539.00,5250.00,10.00,,,,,,,,,,,,,,
,VICEROY,EQ,25.20,705973.30,27887.00,,,,,,,,,,,,,,
,VIDEOIND,EQ,169.80,8576109.00,50613.00,,,,,,,,,,,,,,
,VIJAYABANK,EQ,55.60,57637438.15,1042547.00,,,,,,,,,,,,,,
,VIJSHAN,EQ,16.25,249178.45,15276.00,,,,,,,,,,,,,,
,VIKASGLOB,EQ,90.00,850736.60,9519.00,,,,,,,,,,,,,,
,VIMTALABS,EQ,20.90,90793.25,4309.00,,,,,,,,,,,,,,
,VINATIORGA,EQ,116.00,814673.75,7054.00,,,,,,,,,,,,,,
,VINDHYATEL,BE,196.55,26730.50,130.00,,,,,,,,,,,,,,
,VINYLINDIA,EQ,9.80,33416.05,3471.00,,,,,,,,,,,,,,
,VIPIND,EQ,77.70,35399920.95,453417.00,,,,,,,,,,,,,,
,VIPUL,EQ,10.85,113808.10,10781.00,,,,,,,,,,,,,,
,VISAKAIND,BE,128.15,1099712.00,8534.00,,,,,,,,,,,,,,
,VISASTEEL,EQ,47.55,139249.05,2917.00,,,,,,,,,,,,,,
,VISESHINFO,BE,14.70,550470.90,37447.00,,,,,,,,,,,,,,
,VISUINTL,EQ,1.70,36978.15,22295.00,,,,,,,,,,,,,,
,VIVIMEDLAB,EQ,349.70,4546232.90,12955.00,,,,,,,,,,,,,,
,VKSPL,EQ,120.60,1591780.00,13162.00,,,,,,,,,,,,,,
,VLSFINANCE,EQ,13.95,23909.75,1704.00,,,,,,,,,,,,,,
,VOLTAMP,EQ,460.85,288904.10,626.00,,,,,,,,,,,,,,
,VOLTAS,EQ,112.45,69563765.45,617834.00,,,,,,,,,,,,,,
,VSSL,EQ,31.50,418650.55,13207.00,,,,,,,,,,,,,,
,VSTIND,EQ,1827.20,4069558.05,2233.00,,,,,,,,,,,,,,
,VSTTILLERS,EQ,410.20,4049676.45,9930.00,,,,,,,,,,,,,,
,VTL,EQ,250.45,51452776.75,205835.00,,,,,,,,,,,,,,
,VTMLTD,EQ,15.70,61040.00,3850.00,,,,,,,,,,,,,,
,VTXIND,EQ,9.95,31285.30,3154.00,,,,,,,,,,,,,,
,WABAG,EQ,513.65,39384191.60,76386.00,,,,,,,,,,,,,,
,WABCOINDIA,EQ,1557.25,1647368.70,1050.00,,,,,,,,,,,,,,
,WALCHANNAG,EQ,74.25,4753197.65,63575.00,,,,,,,,,,,,,,
,WANBURY,BE,23.35,29997.50,1300.00,,,,,,,,,,,,,,
,WEBELSOLAR,BE,13.55,18818.00,1390.00,,,,,,,,,,,,,,
,WEIZFOREX,EQ,113.85,464346.05,4076.00,,,,,,,,,,,,,,
,WEIZMANIND,EQ,8.60,8789.15,1017.00,,,,,,,,,,,,,,
,WELCORP,EQ,100.30,19561872.10,194987.00,,,,,,,,,,,,,,
,WELGLOB,EQ,48.90,922993.05,18887.00,,,,,,,,,,,,,,
,WELINV,EQ,22.70,55151.70,2452.00,,,,,,,,,,,,,,
,WELPROJ,EQ,22.10,544272.00,24072.00,,,,,,,,,,,,,,
,WELSPUNIND,EQ,59.05,5036294.90,84815.00,,,,,,,,,,,,,,
,WENDT,EQ,1502.00,179749.15,119.00,,,,,,,,,,,,,,
,WHEELS,EQ,708.50,469726.30,660.00,,,,,,,,,,,,,,
,WHIRLPOOL,EQ,257.90,47459393.95,179998.00,,,,,,,,,,,,,,
,WILLAMAGOR,EQ,48.90,5073.95,103.00,,,,,,,,,,,,,,
,WINDMACHIN,EQ,15.20,69164.45,4570.00,,,,,,,,,,,,,,
,WINSOME,EQ,17.15,676218.90,38105.00,,,,,,,,,,,,,,
,WINSOMEDJ,EQ,32.15,543142.25,16817.00,,,,,,,,,,,,,,
,WOCKPHARMA,BE,1694.15,155325546.55,92866.00,,,,,,,,,,,,,,
,WSI,EQ,21.55,17515.50,851.00,,,,,,,,,,,,,,
,WSTCSTPAPR,EQ,105.15,60653522.25,564933.00,,,,,,,,,,,,,,
,WYETH,EQ,884.25,890556.40,1008.00,,,,,,,,,,,,,,
,XCHANGING,EQ,14.85,31671.45,2178.00,,,,,,,,,,,,,,
,XLENERGY,EQ,3.30,79202.55,24667.00,,,,,,,,,,,,,,
,XPROINDIA,EQ,42.40,263521.25,6156.00,,,,,,,,,,,,,,
,ZANDUREALT,EQ,1459.25,1828593.65,1251.00,,,,,,,,,,,,,,
,ZEELEARN,EQ,30.75,14239210.70,467781.00,,,,,,,,,,,,,,
,ZEENEWS,BE,16.00,5506151.05,341810.00,,,,,,,,,,,,,,
,ZENITHBIR,EQ,2.50,1331990.25,515748.00,,,,,,,,,,,,,,
,ZENITHCOMP,EQ,10.25,14792.25,1455.00,,,,,,,,,,,,,,
,ZENITHINFO,EQ,32.00,451020.05,14012.00,,,,,,,,,,,,,,
,ZENSARTECH,EQ,256.15,5527726.30,21564.00,,,,,,,,,,,,,,
,ZICOM,EQ,82.00,2554942.80,31224.00,,,,,,,,,,,,,,
,ZODIACLOTH,EQ,180.00,178559.60,994.00,,,,,,,,,,,,,,
,ZODJRDMKJ,EQ,25.80,40016.75,1551.00,,,,,,,,,,,,,,
,ZUARIGLOB,EQ,117.85,5479766.80,45995.00,,,,,,,,,,,,,,
,ZYDUSWELL,EQ,473.15,10474163.40,22219.00,,,,,,,,,,,,,,
,ZYLOG,EQ,84.10,2834674.60,33706.00,,,,,,,,,,,,,,
